State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Fetal and Infant Mortality Review,Tier 3 — Selective,The Fetal and Infant Mortality Review conducts retrospective reviews of fetal and infant deaths.,Indirectly benefits all pregnant women.,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/CHVP/Pages/CHVP-23-04.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Regional Perinatal Programs of California,Tier 3 — Selective,The Regional Perinatal Programs provide care for high-risk pregnant women on Medi-Cal.,High-risk pregnant women on Medi-Cal.,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/CHVP/Pages/CHVP-23-04.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Alliance for Innovation on Maternal Health,Tier 3 — Selective,The Alliance for Innovation on Maternal Health focuses on improving maternal safety in birthing hospitals.,Birthing hospitals and obstetric providers.,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/CHVP/Pages/CHVP-23-04.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Parents as Teachers,Tier 3 — Selective,Parents as Teachers provides home visits to expectant parents and families with young children.,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/CHVP/Pages/CHVP-23-04.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Black Infant Health Program,Tier 3 — Selective,Addresses the health disparities faced by Black/African American women and their infants.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/CPSP/Pages/Sites.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Fetal and Infant Mortality Review,Tier 3 — Selective,Conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,Not specified,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/CPSP/Pages/Sites.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Regional Perinatal Programs of California,Tier 3 — Selective,Provides specialized care for high-risk pregnant women and their infants.,High-risk pregnant women on Medi-Cal,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/CPSP/Pages/Sites.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,"Maternal, Infant, and Early Childhood Home Visiting Program",Tier 2 — State-wide,Offers home visiting services to pregnant women and parents with young children in at-risk communities.,Pregnant women and parents with children 0-5 in at-risk communities,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/CPSP/Pages/Sites.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Alliance for Innovation on Maternal Health,Tier 3 — Selective,Focuses on improving maternal safety and quality of care in birthing hospitals.,Birthing hospitals and obstetric providers,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/CPSP/Pages/Sites.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Parents as Teachers,Tier 3 — Selective,Provides home visits and support for expectant parents and families with young children.,Expectant parents and families with children from birth through age 3,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/CPSP/Pages/Sites.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Fetal and Infant Mortality Review,Tier 3 — Selective,Retrospective review of fetal and infant deaths; indirectly benefits all pregnant women.,All pregnant women indirectly,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/FIMR/Pages/default.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Black Infant Health Program,Tier 3 — Selective,Addresses 3-4x higher Black maternal and infant mortality rates.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/FIMR/Pages/default.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Regional Perinatal Programs of California,Tier 3 — Selective,Supports high-risk pregnant women on Medi-Cal.,High-risk pregnant women,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/FIMR/Pages/default.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,"Women, Infants, and Children (WIC)",Tier 1 — Universal,"WIC provides assistance to low-income pregnant, postpartum, and breastfeeding women, as well as infants and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,"Learn how to apply for Women, Infants, and Children (WIC)",Not specified,Yes,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Black Infant Health Program,Tier 3 — Selective,Addresses the health disparities faced by Black/African American women and their infants.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/PEI/Pages/Public-Awareness-Campaigns.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Fetal and Infant Mortality Review,Tier 3 — Selective,Conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,Not specified,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/PEI/Pages/Public-Awareness-Campaigns.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,"Maternal, Infant, and Early Childhood Home Visiting Program",Tier 2 — State-wide,Provides home visiting services to pregnant women and parents with young children in at-risk communities.,Pregnant women and parents with children 0-5 in at-risk communities,Low-income,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/PEI/Pages/Public-Awareness-Campaigns.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Alliance for Innovation on Maternal Health,Tier 3 — Selective,Focuses on improving maternal health safety and quality in birthing hospitals.,Birthing hospitals and obstetric providers,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/PEI/Pages/Public-Awareness-Campaigns.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Parents as Teachers,Tier 3 — Selective,Provides home visits and support for expectant parents and families with young children.,Expectant parents and families with children from birth through age 3,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/PEI/Pages/Public-Awareness-Campaigns.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Regional Perinatal Programs of California,Tier 3 — Selective,Provides specialized care for high-risk pregnant women and their infants.,High-risk pregnant women on Medi-Cal,Not specified,Not specified,Not specified,Unknown,https://www.cdph.ca.gov/Programs/CFH/DMCAH/PEI/Pages/Public-Awareness-Campaigns.aspx,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Sudden Infant Death Syndrome (SIDS) Program,Maternal and Child Health,The program provides information and resources to prevent infant deaths related to unsafe sleep practices.,Parents and caregivers of infants,Not specified,Not specified,Not specified,No,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting/safe-sleep-and-sudden-infant-death-syndrome,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Health Care Program for Children in Foster Care,Maternal and Child Health,"Health Care Program for Children in Foster Care provides care coordination for medical, dental, psychotropic medications, and mental health services for children in foster care.",Santa Clara County's foster children with out of home placement.,Foster children in out-of-home placement.,Not specified,"Health Contact Form, Health and Education Passport, Medi-Cal card, health records",Unknown,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting/health-care-program-children-foster-care,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Black Infant Health (BIH),Tier 3 — Selective,Find information about Black Infant Health (BIH),Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting/parents-who-are-pregnant-breastfeeding,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,"Woman, Infants, and Children (WIC)",Tier 1 — Universal,"Learn about Women, Infants, and Children (WIC)","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting/parents-who-are-pregnant-breastfeeding,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,"Women, Infants, and Children",Tier 1 — Universal,"The Women, Infants, and Children program provides nutritional support and education to low-income pregnant, postpartum, and breastfeeding women, as well as infants and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting/childhood-feeding-practices,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Parents as Teachers,Selective,A program that serves expectant parents and families with children from birth through age 3.,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,https://publichealth.santaclaracounty.gov/diseases/hepatitis-a,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,National Maternal Mental Health Hotline,Tier 3 — Selective,"Provides free and confidential support before, during, and after pregnancy 24 hours a day, 7 days a week.",Pregnant and postpartum individuals experiencing mental health challenges,Not specified,Not specified,Not specified,No,https://publichealth.santaclaracounty.gov/get-involved/community-organizations/perinatal-mental-health-collaborative,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,"Maternal, Child and Adolescent Health (MCAH) Program",Tier 2 — State-wide,"Supports individuals and families in crisis, considering suicide, or struggling with mental illness.","Pregnant women, mothers, infants, children including those with special health care needs",Not specified,Not specified,Not specified,Unknown,https://publichealth.santaclaracounty.gov/get-involved/community-organizations/perinatal-mental-health-collaborative,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,"Women, Infants, and Children",Tier 1 — Universal,"WIC provides nutritional support and education for pregnant women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting/breastfeeding,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Parents as Teachers,Tier 3 — Selective,Parents as Teachers provides home visits and support for expectant parents and families with young children.,Expectant parents and families with children from birth through age 3,Not specified,Not specified,Not specified,Unknown,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting/breastfeeding,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Medi-Cal,Tier 1 — Universal,Medi-Cal provides health coverage for pregnant individuals.,Pregnant individuals meeting income thresholds; varies by state expansion status,Must be enrolled in Medi-Cal,Not specified,Not specified,Yes,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting/childhood-lead-poisoning-prevention/test-your-child-lead,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,WIC,Tier 1 — Universal,"WIC provides nutritional support for women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Must be enrolled in WIC,Not specified,Not specified,Yes,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting/childhood-lead-poisoning-prevention/test-your-child-lead,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,"Programa para Mujeres, Bebés y Niños",Tier 1 — Universal,"El Programa WIC brinda apoyo gratuito para la alimentación saludable a personas embarazadas, padres nuevos y niños de hasta cinco años.","Personas embarazadas, padres nuevos y niños de hasta cinco años.",Cumplir con las pautas de ingresos y ser uno de los grupos especificados.,Llame al (408) 792-5101 o envíe un mensaje de texto al (888) 413-2698 para empezar.,"Identificación, comprobante de domicilio, comprobante de ingresos, prueba de embarazo o pérdida del embarazo.",Yes,https://publichealth.santaclaracounty.gov/programs-and-services/women-infants-and-children-wic-nutrition-program/solicite-recibir-informacion,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,"Women, Infants, and Children Program (WIC)",Tier 1 — Universal,"WIC gives free healthy eating support to pregnant people, new parents, and children up to age five.","Low-income pregnant, postpartum, and breastfeeding women; infants and children up to age five.","Meet income guidelines and be pregnant, postpartum, or have children up to five years old.",Call (408) 792-5101 or text (888) 413-2698 to apply.,"Identification, proof of current address, proof of monthly household gross income, proof of pregnancy or pregnancy loss.",Yes,https://publichealth.santaclaracounty.gov/programs-and-services/apply-receive-nutrition-information-breastfeeding-support-and-healthy-foods,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,WIC breastfeeding education,Tier 1 — Universal,WIC provides breastfeeding education and support to mothers enrolled in the program because breast milk is good for your baby’s health.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://publichealth.santaclaracounty.gov/programs-and-services/women-infants-and-children-wic-nutrition-program/wic-breastfeeding-education,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Black Infant Health (BIH),Tier 3 — Selective,Black Infant Health addresses the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,Not specified,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Perinatal Equity Initiative (PEI),Tier 3 — Selective,"The County of Santa Clara Perinatal Equity Initiative is a state-funded program that aims to address the root causes of the persistent, inequitable birth outcomes and health disparities of Black mothers and their babies.","Women who are African/African American, 18 years of age or older, living in Santa Clara County.","18 years of age or older, living in Santa Clara County.",Not specified,Not specified,Yes,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting/perinatal-equity-initiative-pei,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Black Infant Health,Tier 3 — Selective,Program aimed at addressing the health disparities faced by Black infants and mothers.,Black/African American women of childbearing age; addresses 3-4x higher Black maternal and infant mortality rates.,Not specified,Not specified,Not specified,Unknown,https://publichealth.santaclaracounty.gov/programs-and-services/black-infant-health-program/black-infant-health-interest-card,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Comprehensive Perinatal Services Program,UNMATCHED,UNMATCHED,UNMATCHED,UNMATCHED,Not specified,Not specified,Unknown,https://publichealth.santaclaracounty.gov/health-information/child-health-pregnancy-and-parenting/early-prenatal-care,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
California,Santa Clara,https://www.sccgov.org/,"Maternal, Child and Adolescent Health Division",[email protected],(408) 937-2250,Comprehensive Perinatal Services Program (CPSP),Tier 1 — Universal,CPSP is a benefit of the Medi-Cal program providing a wide range of services for low-income pregnant and postpartum women.,Low-income pregnant and postpartum women,"People with low income and receive Medi-Cal benefits, who are pregnant or postpartum (up to 60 days after the delivery month.)",Not specified,Not specified,Yes,https://publichealth.santaclaracounty.gov/programs-and-services/comprehensive-perinatal-services-program-cpsp,2026-04-20,Swindar,"The program mentioned is not directly listed in the federal/state program registry. No direct match to registry programs found. Only one program mentioned, which does not match any registry program_id."
