State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,Not specified,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/choi/choi.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A program that provides home visits by registered nurses to first-time, low-income pregnant women.","First-time, low-income pregnant women enrolled by 28 weeks gestation",Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/choi/choi.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health Program,Tier 3 — Selective,The Black Infant Health Program (BIH) aims to reduce the high rate of infant mortality for African American families through culturally specific perinatal intervention.,Pregnant African American women 18 years of age and older living in the designated service areas.,Pregnant African American women 18 years of age and older living in the designated service areas.,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/BIH/bih.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,Program aimed at addressing the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://www.publichealth.lacounty.gov/mch/MCAH%20Data%20Resources/MCAH%20Data%20Resources.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,Retrospective review of fetal and infant deaths aimed at improving maternal and infant health.,Not specified,Not specified,Not specified,Not specified,Unknown,http://www.publichealth.lacounty.gov/mch/MCAH%20Data%20Resources/MCAH%20Data%20Resources.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"Home visiting program that pairs first-time, low-income pregnant women with registered nurses.","First-time, low-income pregnant women enrolled by 28 weeks gestation",Not specified,Not specified,Not specified,Unknown,http://www.publichealth.lacounty.gov/mch/MCAH%20Data%20Resources/MCAH%20Data%20Resources.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Sudden Infant Death Syndrome (SIDS) Program,Selective,"The SIDS Program provides mandated follow-up and support services through public health nurses and social workers, including education about SIDS and referrals to community resources.",Families coping with infant loss,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/sids/sids.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,AAIMM Doula Program,Selective,The AAIMM Doula Program offers free doula support to Black/African American pregnant individuals to improve birth outcomes.,Black/African American pregnant individuals in Los Angeles County,"18 or older (or foster youth), pregnant person, self-identifying as Black/African American and live in Los Angeles County.",Contact program staff at (213) 639-6448 or email to request an AAIMM doula.,Not specified,Yes,https://www.blackinfantsandfamilies.org/doulas,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,A program aimed at addressing the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth Advisory Council-About.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A program that provides home visiting services by registered nurses to first-time, low-income pregnant women.","First-time, low-income pregnant women enrolled by 28 weeks gestation",Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth Advisory Council-About.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,Indirectly benefits all pregnant women,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth Advisory Council-About.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Doula Program,Tier 3 — Selective,The Doula Program provides support to pregnant individuals through trained doulas.,Pregnant individuals in Los Angeles County,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/AAIMM/aaimm-new.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fatherhood Support,Tier 3 — Selective,Fatherhood Support aims to engage and support fathers in the parenting process.,Fathers in Los Angeles County,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/AAIMM/aaimm-new.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Breast / Chestfeeding Support,Tier 3 — Selective,Breast / Chestfeeding Support provides resources and assistance to new parents.,New parents in Los Angeles County,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/AAIMM/aaimm-new.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Comprehensive Perinatal Services Program (CPSP),Tier 1 — Universal,"CPSP provides a wide range of culturally competent services to Medi-Cal pregnant women, from conception through 1 year postpartum.",Medi-Cal pregnant women,Medi-Cal eligibility,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Comprehensive Perinatal Services Program (CPSP),Tier 1 — Universal,"The Comprehensive Perinatal Services Program (CPSP) is an enhanced obstetrical program for Medi-Cal eligible pregnant women that includes health education, nutrition, and psychosocial assessments and interventions.",Medi-Cal eligible pregnant women,Medi-Cal eligibility,Not specified,Not specified,Yes,http://www.publichealth.lacounty.gov/mch/CPSP/cpspproviders/providerlist.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,Black Infant Health (BIH) addresses the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://www.publichealth.lacounty.gov/mch/CPSP/cpspproviders/providerlist.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"Nurse-Family Partnership (NFP) provides home visiting services by registered nurses to first-time, low-income pregnant women.","First-time, low-income pregnant women",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,http://www.publichealth.lacounty.gov/mch/CPSP/cpspproviders/providerlist.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,Fetal Infant Mortality Review (FIMR) Program conducts retrospective reviews of fetal and infant deaths.,Indirectly benefits all pregnant women,Not specified,Not specified,Not specified,Unknown,http://www.publichealth.lacounty.gov/mch/CPSP/cpspproviders/providerlist.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,African American Infant and Maternal Mortality Prevention Initiative (AAIMM),Maternal Health,"The AAIMM Doula Program provides culturally competent, complimentary support to Black/African American pregnant residents of LA County.",Black/African American pregnant residents of LA County,Not specified,Click here to learn more.,Not specified,Yes,http://publichealth.lacounty.gov/mch/#support,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Maternal Health,Prenatal and postpartum services for black women 16 years or older to encourage healthy behaviors during pregnancy.,Black women 16 years or older,Not specified,Click here to learn more.,Not specified,Yes,http://publichealth.lacounty.gov/mch/#support,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Comprehensive Perinatal Services Program,Maternal Health,Statewide comprehensive perinatal services program offering technical support and resources to LA County providers.,Pregnant women,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/#support,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Home Visiting Programs,Maternal Health,"From pregnancy through age 5, our FREE home visiting programs bring support right to you.",Pregnant women and families with children up to age 5,Not specified,Click here to learn more.,Not specified,Yes,http://publichealth.lacounty.gov/mch/#support,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Comprehensive Perinatal Services Program (CPSP),Tier 2 — State-wide,"The Comprehensive Perinatal Services Program (CPSP) is an enhanced obstetrical program for Medi-Cal eligible pregnant women that includes health education, nutrition, and psychosocial assessments and interventions.",Medi-Cal eligible pregnant women,Medi-Cal eligibility,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/cpsp/cpspproviders/providerlist.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health (BIH),Tier 3 — Selective,Black Infant Health Program addresses the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/cpspproviders/providerlist.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"Nurse-Family Partnership provides home visiting services by registered nurses to first-time, low-income pregnant women.","First-time, low-income pregnant women",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/cpspproviders/providerlist.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,Fetal Infant Mortality Review conducts retrospective reviews of fetal and infant deaths.,Indirectly benefits all pregnant women,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/cpspproviders/providerlist.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health Program,Tier 3 — Selective,Addresses the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/docs/black_infant_health_program-LA_county_subcontractors.pdf,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse Family Partnership (NFP),Tier 3 — Selective,The Nurse-Family Partnership (NFP) Program is an evidence-based model program that helps young women take better care of themselves and their babies.,"High-risk, low-income pregnant youth/women living in poverty.",Not specified,Families are followed and supported using an intensive home visiting schedule until the child reaches the age of 2 years old.,Not specified,Yes,http://publichealth.lacounty.gov/mch/homevisiting.htm#confidential,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Parents as Teachers (PAT),Tier 3 — Selective,Parents as Teachers (PAT) is a home-visiting program that provides parents and caregivers with information and support to help them become their child’s first and most important teacher.,Parents and caregivers of children from birth to age 5.,Not specified,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/homevisiting.htm#confidential,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Healthy Families America (HFA),Tier 3 — Selective,"Healthy Families America (HFA) is a nationally recognized, evidence-based home visiting program aimed at preventing child abuse and neglect by providing support to parents during the critical early years of their child's development.",Families with newborns up to 3 months.,Families are eligible to receive HFA services beginning prenatally or within three months of birth.,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/homevisiting.htm#confidential,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Project HOPE,UNMATCHED,"Project HOPE is a pilot program to support families experiencing homelessness, providing essential support during pregnancy and the early stages of childbearing.",Unhoused or unstable housing families.,Pregnant or parenting with children through age 4 and reside in LA county.,Complete the Confidential Referral Form and submit via email.,Confidential Referral Form,Unknown,http://publichealth.lacounty.gov/mch/homevisiting.htm#confidential,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Comprehensive Perinatal Services Program (CPSP),Tier 2 — State-wide,"CPSP provides a wide range of culturally competent services to Medi-Cal pregnant women, from conception through 1 year postpartum.",Medi-Cal pregnant women,Not specified,Not specified,Not specified,Yes,https://admin.publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,African American Infant and Maternal Mortality Prevention Initiative (AAIMM),Maternal Health,"Provides culturally competent, complimentary support to Black/African American pregnant residents of LA County.",Black/African American pregnant residents of LA County,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Maternal Health,Prenatal and postpartum services for black women 16 years or older to encourage healthy behaviors during pregnancy.,Black women 16 years or older,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Comprehensive Perinatal Services Program,Maternal Health,Statewide comprehensive perinatal services program offering technical support and resources to LA County providers.,Pregnant women in LA County,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Home Visiting Programs,Maternal Health,"From pregnancy through age 5, our FREE home visiting programs bring support right to you.",Pregnant women and families with children up to age 5,Not specified,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,LA HOPE,Not specified,The LA HOPE Project ended in 2021. No data will be shared with external researchers.,Not specified,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/LAHOPE/LAHOPE.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Parents as Teachers,Selective,Expectant parents and families with children from birth through age 3 (or 5 in some cases).,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/phcommon/public/adpolicy.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Alliance for Innovation on Maternal Health,Selective,Birthing hospitals and obstetric providers; indirectly serves all pregnant women.,Birthing hospitals and obstetric providers.,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/phcommon/public/adpolicy.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse Family Partnership (NFP),Selective,The Nurse-Family Partnership (NFP) Program is an evidence-based model program that helps young women take better care of themselves and their babies.,"High-risk, low-income pregnant youth/women living in poverty.",Not specified,Families are followed and supported using an intensive home visiting schedule until the child reaches the age of 2 years old.,Not specified,Yes,http://publichealth.lacounty.gov/mch/homevisiting.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Parents as Teachers (PAT),Selective,Parents as Teachers (PAT) is a home-visiting program that provides parents and caregivers with information and support to help them become their child’s first and most important teacher.,Parents and caregivers of children from birth to age 5.,Not specified,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/homevisiting.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Healthy Families America (HFA),Selective,"Healthy Families America (HFA) is a nationally recognized, evidence-based home visiting program aimed at preventing child abuse and neglect by providing support to parents during the critical early years of their child's development.",Families with children from birth to age 5.,Families are eligible to receive HFA services beginning prenatally or within three months of birth.,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/homevisiting.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,DHCS Medi-Cal Enrollment,Tier 1 — Universal,The DHCS Medi-Cal Enrollment resource helps individuals understand eligibility and provides guidance on how to apply for Medi-Cal coverage and related services.,Pregnant individuals meeting income thresholds; varies by state expansion status,Not specified,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/choi/choi.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,BenefitsCal,UNMATCHED,"BenefitsCal allows users to apply for and manage public assistance programs like Medi-Cal, CalFresh, and CalWORKs in one easy-to-use online system.",Not specified,Not specified,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/choi/choi.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Kaiser Community Health Program,UNMATCHED,"If your income is too high for Medi-Cal but you are still having trouble affording health coverage, Kaiser’s Community Health Program may be right for you.",Not specified,Not specified,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/choi/choi.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Comprehensive Perinatal Services Program (CPSP),Tier 1 — Universal,"CPSP provides a wide range of culturally competent services to Medi-Cal pregnant women, from conception through 1 year postpartum.",Medi-Cal pregnant women,Medi-Cal eligibility,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
