State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Nurse-Family Partnership (NFP),Selective,"A program that provides home visiting services to first-time, low-income pregnant women.","First-time, low-income pregnant women enrolled by 28 weeks gestation",Not specified,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/solano-home-visiting-community-advisory-board,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Solano County Black Infant Health (BIH),Selective,A program aimed at addressing the health disparities faced by Black/African American women of childbearing age.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/solano-home-visiting-community-advisory-board,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Black Infant Health Program,Tier 3 — Selective,The Black Infant Health Program aims to reduce infant and maternal mortality and morbidity rates in Black/African American families by providing collective strategies that reduce barriers to whole person and perinatal care.,Black/African American women of childbearing age,Not specified,"To join the Advisory Board, please complete the Member Application Form; to be a participant, call (707) 553-5055",Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/solano-home-visiting-community-advisory-board/black-infant-health-community-advisory-board,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Childhood Lead Poisoning Prevention Program,Maternal and Child Health,"The Solano County Childhood Lead Poisoning Prevention Program is established for the prevention, education, screening, diagnosis, and case management of lead poisoning in children and young adults.",Solano County children and young adults from birth up to 21 years old with an elevated lead level test result ≥ 3.5 micrograms per deciliter (mcg/dL).,Elevated lead level test result ≥ 3.5 micrograms per deciliter (mcg/dL),Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/childhood-lead-poisoning-prevention-program,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Black Infant Health,Selective,The Black Infant Health program aims to improve birth outcomes for African American infants and address health disparities.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/babyfirst-solano-collaborative,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,"Women, Infants, and Children (WIC)",Universal,"WIC provides nutritional support and education for low-income pregnant, postpartum, and breastfeeding women, as well as infants and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/babyfirst-solano-collaborative,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,The Fetal Infant Mortality Review (FIMR) Program examines fetal and infant deaths to identify factors contributing to mortality and recommends interventions.,Pregnant women and infants,Not specified,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/child-fatality-review-response-program,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Child Death Review Program,UNMATCHED,The Child Death Review Program examines child deaths to identify contributing factors and recommend improvements.,Children,Not specified,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/child-fatality-review-response-program,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Black Infant Health Community Advisory Board,Tier 3 — Selective,A community advisory board focused on addressing the health disparities faced by Black infants and mothers.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/mcah-coalitions-committees,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Community Nursing IMPACT Program,Maternal and Child Health,"Community Nursing IMPACT is composed of public health nurses who provide health care to the community, focusing on prevention and education.",Mothers and children of all ages in Solano County,Not specified,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/community-nursing-impact-program,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Alliance for Innovation on Maternal Health,Selective,Birthing hospitals and obstetric providers; indirectly serves all pregnant women.,Pregnant women,Not specified,Not specified,Not specified,Unknown,https://www.solanocounty.gov/disclaimer,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,California Children's Services,Maternal and Child Health,California Children’s Services (CCS) is a countywide program for children birth to 21 years of age with certain physical limitations and chronic health conditions or diseases.,Children birth to 21 years with certain physical limitations and chronic health conditions.,"County Resident Requirement, Age Requirement, Financial Conditions, Medically Eligible Condition","A CCS referral form can be completed by anyone. However, a CCS application for services must be completed by the child’s parent or legal guardians.",Referral and application forms,Yes,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/california-childrens-services,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Prenatal Care Guidance Program (PCG),Prenatal Care,The Prenatal Care Guidance Program assists pregnant individuals in getting into early and regular prenatal care.,Solano County residents who are pregnant,may be eligible for this free program,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/prenatal-care-guidance-program-pcg-perinatal-outreach-education,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Black Infant Health,Tier 3 — Selective,The Black Infant Health program addresses the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/central-referrals-confidential-referrals-unit,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Healthy Families Solano County™,Tier 3 — Selective,Healthy Families Solano County provides support and resources for families with newborns.,Families with newborns up to 3 months,Not specified,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/central-referrals-confidential-referrals-unit,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Nurse-Family Partnership,Tier 3 — Selective,"The Nurse-Family Partnership program provides home visits by registered nurses to first-time, low-income pregnant women.","First-time, low-income pregnant women",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/central-referrals-confidential-referrals-unit,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Black Infant Health Program,Tier 3 — Selective,"The Solano County Black Infant Health Program (BIH) works with participants to develop life skills, reduce stress, build social support, and improve overall health and wellness.",Self-identified Black/African American birthing person who is pregnant or has at least one child who is less than 2 months old.,Solano County residents; self-identified Black/African American birthing person or caretakers of children 0-17.,Not specified,Not specified,Unknown,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/solano-county-black-infant-health-program,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
California,Solano,https://www.solanocounty.com/,Solano Public Health,webdevelopment@solanocounty.gov,877-680-2229,Healthy Families Solano County™,Tier 2 — State-wide,"A free and voluntary home visiting program that promotes positive parenting and child health and development to prevent child abuse, neglect and other poor childhood outcomes.",Parents during pregnancy and early childhood,Not specified,Not specified,Not specified,No,https://www.solanocounty.gov/government/health-social-services-hss/solano-public-health/maternal-child-adolescent-health/healthy-families-solano-countytm,2026-04-20,Swindar,The program does not match any specific maternal health program in the registry. The program does not match any specific maternal health program in the registry.
