State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Enhanced Care Management,Tier 1 — Universal,Enhanced Care Management (ECM) is available for select Medi-Cal members with complex needs.,Medi-Cal members with complex needs.,Confirm the individual has active Medi-Cal and identify their Managed Care Plan (MCP).,Complete the universal or plan specific ECM referral form and email it to the assigned MCP’s designated email address.,Universal ECM Referral Form.,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/mcsd/SDAIM.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Community Supports,Tier 1 — Universal,Community Supports are medically appropriate and cost-effective services provided by MCPs to help members address their health-related social needs.,"Medi-Cal members, including those with complex needs.",Confirm the individual has active Medi-Cal and identify their Managed Care Plan (MCP).,Complete the plan specific Community Supports referral form for each service needed and email the form(s) to the assigned MCP’s designated email address.,Community Supports referral form.,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/mcsd/SDAIM.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Medi-Cal,Tier 1 — Universal,Medi-Cal is California's Medicaid program that provides free or low-cost health coverage to children and adults.,Pregnant individuals meeting income thresholds; varies by state expansion status,Not specified,how to apply or Not specified,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/ssp/medi-cal_program.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,nurse home visitation programs,Tier 2 — State-wide,Provides health services including nurse home visitation programs.,Pregnant women and parents with children 0-5 in at-risk communities.,Not specified,Not specified,Not specified,Unknown,http://www.sandiegocounty.gov/content/sdc/hhsa/facilities/south/south_region_center.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Black Infant Health,Tier 3 — Selective,Program aimed at addressing the health disparities faced by Black/African American women and their infants.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/Sudden_Infant_Death_Syndrome/Sudden_Infant_Death_Syndrome_Safe_Sleep.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Fetal and Infant Mortality Review,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,All pregnant women indirectly,Not specified,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/Sudden_Infant_Death_Syndrome/Sudden_Infant_Death_Syndrome_Safe_Sleep.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Perinatal Care Network,Tier 3 — Selective,A network providing services to high-risk pregnant women on Medi-Cal.,High-risk pregnant women,Must be on Medi-Cal,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/Sudden_Infant_Death_Syndrome/Sudden_Infant_Death_Syndrome_Safe_Sleep.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Perinatal Care Network,Tier 3 — Selective,"PCN helps eligible families obtain Medi-Cal services related to pregnancy, ensuring access to prenatal care and other services throughout pregnancy.",Pregnant women needing access to prenatal care and services.,Eligibility for Medi-Cal services.,Call 1-800-675-2229 for assistance.,Not specified,Yes,https://www.sandiegocounty.gov/hhsa/programs/phs/perinatal_care_network/PCNenEspanol.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Black Infant Health,Tier 3 — Selective,Improves the health of African American mothers and babies during prenatal and postpartum care through support groups and individual assistance.,African American women and their infants.,Not specified,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/hhsa/programs/phs/perinatal_care_network/PCNenEspanol.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Healthy Start,Tier 2 — State-wide,"Provides free prenatal education, childbirth support, and postpartum assistance focused on African American families living in San Diego County.",High-risk pregnant women and their families.,Not specified,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/hhsa/programs/phs/perinatal_care_network/PCNenEspanol.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Maternal-Child Home Visiting,Tier 3 — Selective,"Public Health Nurse home visits with emphasis on communicable disease control and maternal child health, particularly for high-risk families and individuals.",High-risk families and individuals,Not specified,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/facilities/north_coastal/north_coastal_public_health_center.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Medi-Cal,Tier 1 — Universal,"Medi-Cal provides health coverage for eligible individuals, including pregnant women.",Pregnant individuals meeting income thresholds; varies by state expansion status,Income thresholds apply; varies by state expansion status,"Apply online through BenefitsCal, Covered California, mail-in application, or in person at Family Resource Centers.",Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/ssp/medi-cal_program/how_to_apply.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Public Health Nurse home visits,Maternal Health,Public Health Nurse home visits with emphasis on communicable disease control and maternal child health particularly for high-risk families and individuals.,High-risk families and individuals,Not specified,Not specified,Not specified,Unknown,http://www.sandiegocounty.gov/content/sdc/hhsa/facilities/east/public_health_center_east.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Perinatal Care Network,Tier 3 — Selective,The Perinatal Care Network provides services for high-risk pregnant women on Medi-Cal.,"High-risk pregnant women on Medi-Cal; preterm birth, NICU, high-risk OB cases",Not specified,Not specified,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/maternal_child_family_health_services/MCFHSstatistics.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Black Infant Health Program,Tier 3 — Selective,"The San Diego County Black Infant Health Program (BIH) works to improve African-American infant and maternal health, as well as decrease Black-White health and social inequities for women and infants.",Pregnant African-American women 16 years of age or older,Pregnant African-American women 16 years of age or older,"If you are eligible and would like to learn more about enrolling in BIH, please fill out the form of your area or call BIH at 619-266-7466.",Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/black_infant_health_program.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Public Health Nurse home visits,Maternal and Child Health,"Public Health Nurse home visits with emphasis on communicable disease control and maternal child health, particularly for high-risk families and individuals.",High-risk families and individuals,Not specified,Not specified,Not specified,Unknown,http://www.sandiegocounty.gov/content/sdc/hhsa/facilities/north_inland/public_health_center_north_inland.html,2026-04-20,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,bih@neighborhoodhouse.org,(619) 266-7466,Black Infant Health (BIH) Program,Tier 3 — Selective,The Black Infant Health Program addresses the health disparities faced by Black/African American women and their infants.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs.html,2026-04-20,Swindar,
