State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Chương trình Phụ nữ, Trẻ sơ sinh và Trẻ em (WIC)",Tier 1 — Universal,"The WIC program provides nutritional support and education for women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Community-Breastfeeding-Coalition of El Dorado County?oc_lang=vi,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"The program aims to help pregnant women, new mothers, and young children receive necessary nutrition.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families?oc_lang=vi,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Maternal, Child, & Adolescent Health & CA Home Visiting Programs",Tier 2 — State-wide,Home visiting programs designed to help new mothers adapt to having a baby at home.,Pregnant women and parents with children 0-5 in at-risk communities,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families?oc_lang=vi,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Chương trình Phụ nữ, Trẻ sơ sinh và Trẻ em (WIC)",Tier 1 — Universal,"WIC provides nutritional support and education for women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs?oc_lang=vi,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Healthy Families El Dorado County,Tier 3 — Selective,This program matches families with trained home visiting professionals to support parenting and child development.,Vulnerable families during pregnancy and early childhood.,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs?oc_lang=vi,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Postpartum depression screenings,Tier 3 — Selective,Screenings and referrals for postpartum depression and mental health support.,Pregnant and postpartum individuals experiencing mental health challenges.,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs?oc_lang=vi,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Programa para Mujeres, Bebés y Niños (WIC, por sus siglas en inglés)",Tier 1 — Universal,"Programa para ayudar a mujeres embarazadas, madres primerizas y niños pequeños a obtener la nutrición que necesitan.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families?oc_lang=es,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Programas de visitas domiciliarias de salud pública,Tier 2 — State-wide,Nuestros programas de visitas domiciliarias de salud pública están diseñados para ayudar a las nuevas mamás a adaptarse a tener un bebé en casa.,New mothers and families with newborns,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families?oc_lang=es,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"Program to help pregnant women, new moms, and young children get the nutrition they need.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Maternal, Child, & Adolescent Health & CA Home Visiting Programs",Tier 3 — Selective,Our Public Health home visiting programs are designed to help new moms adjust to having a new baby at home.,New moms and families with newborns,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,妇女、婴儿和儿童 (WIC) 计划,Tier 1 — Universal,The WIC program provides resources and support for breastfeeding mothers.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Community-Breastfeeding-Coalition of El Dorado County?oc_lang=zh-CN,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"The WIC Program provides nutritional support and education for women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/California-Childrens-Services-CCS-and-Medical-Therapy-Program-MTP/California-Childrens-Services-Transition-Youth,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Parents as Teachers,Tier 3 — Selective,Parents as Teachers provides home visits to support expectant parents and families with young children.,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/California-Childrens-Services-CCS-and-Medical-Therapy-Program-MTP/California-Childrens-Services-Transition-Youth,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"A program aimed at helping pregnant women, new mothers, and young children obtain the nutrition they need.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families?oc_lang=zh-CN,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,California Home Visiting Programs,Tier 2 — State-wide,Public health home visiting program designed to help new mothers adjust to the arrival of their newborns.,New mothers and families with newborns,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families?oc_lang=zh-CN,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"The WIC Program provides nutritional support and education to women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Clinical-Services-and-Infectious-Diseases/Immunizations/Vaccine-Providers-Resources-Training,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,婦女、嬰兒和兒童 (WIC) 計劃,Tier 1 — Universal,WIC計劃旨在為低收入的孕婦、產後和哺乳期婦女以及嬰兒和兒童提供營養支持。,"Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Community-Breastfeeding-Coalition of El Dorado County?oc_lang=zh-TW,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"WIC is a nutrition program that helps pregnant women, new moms, babies and young children eat well and stay active.","Pregnant women, new moms, babies, and young children.","Must be pregnant, breastfeeding a baby under 1 year old, had a baby within the last six months, or have children under 5 years old and receive Medi-Cal, CalFresh, or CalWORKS benefits or have a family income within WIC income guidelines.",Call to schedule an enrollment appointment; walk-in or same-day appointments may be available.,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Women-Infants-and-Children-WIC-Program,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"The WIC Program provides nutritional support and education for women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/California-Childrens-Services-CCS-and-Medical-Therapy-Program-MTP,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,California Children's Services (CCS),Not specified,"CCS provides case management and medical therapy for children with qualifying disabling, chronic, or life-threatening medical conditions.",Children and youth up to 21 years old with qualifying medical conditions.,"Must be under 21, resident of El Dorado County, have a CCS eligible medical condition, and enrolled in Medi-Cal or meet income criteria.",Complete an application and submit it to El Dorado County CCS.,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/California-Childrens-Services-CCS-and-Medical-Therapy-Program-MTP,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Alliance for Innovation on Maternal Health,Tier 3 — Selective,Birthing hospitals and obstetric providers; indirectly serves all pregnant women.,Pregnant women,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/County-Government/Policies-and-Disclaimers,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Programa para Mujeres, Bebés y Niños (WIC, por sus siglas en inglés)",Tier 1 — Universal,"El programa WIC proporciona asistencia nutricional y apoyo a mujeres embarazadas, lactantes y niños.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs?oc_lang=es,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Healthy Families El Dorado County,Tier 3 — Selective,Este programa empareja a las familias con profesionales capacitados en visitas domiciliarias para brindar apoyo durante el embarazo y los primeros años del niño.,Vulnerable families with children in their first critical years,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs?oc_lang=es,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Postpartum depression screenings,Tier 3 — Selective,"Se ofrecen exámenes de depresión posparto, referencias y apoyo a las mujeres después del parto.",Pregnant and postpartum women,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs?oc_lang=es,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"The WIC program provides nutritional support and education for women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Healthy Families El Dorado County,Tier 3 — Selective,This program matches families with trained home visiting professionals to provide parenting information and support.,Vulnerable families during pregnancy and throughout a child's first critical years.,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Postpartum depression screenings,Tier 3 — Selective,"Screenings, referrals, and support for postpartum depression.",Pregnant and postpartum women.,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,妇女、婴儿和儿童 (WIC) 计划,Tier 1 — Universal,"The WIC program provides nutritional support and education for women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs?oc_lang=zh-CN,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Healthy Families El Dorado County,Tier 3 — Selective,This program matches families with trained home visiting professionals to provide parenting information and support.,Vulnerable families during pregnancy and early childhood,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs?oc_lang=zh-CN,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Postpartum depression screenings,Tier 3 — Selective,Screenings and referrals for postpartum depression and support services.,Pregnant and postpartum women,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Maternal-Child-Adolescent-Health-MCAH-and-California-Home-Visiting-Programs?oc_lang=zh-CN,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,妇女、婴儿和儿童营养补充计划 (WIC),Tier 1 — Universal,WIC是一项营养计划，旨在帮助孕妇、新妈妈、婴儿和幼儿健康饮食、保持活力。,低收入孕妇、产后和哺乳期女性；婴儿和儿童,怀孕、哺乳1岁以下婴儿、过去六个月内生过孩子、领取Medi-Cal、CalFresh或CalWORKS福利，或家庭收入符合WIC收入指导方针,联系我们后，我们可以安排注册预约，并确定您是否符合资格。,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Women-Infants-and-Children-WIC-Program?oc_lang=zh-CN,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"The WIC Program provides nutritional support and education for women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Vital-Statistics/Public-Health-Birth-Certificates,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Parents as Teachers,Tier 3 — Selective,Parents as Teachers is a home visiting program that supports expectant parents and families with young children.,Expectant parents and families with children from birth through age 3 (or 5 in some cases),Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Vital-Statistics/Public-Health-Birth-Certificates,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"A program aimed at helping pregnant women, new mothers, and young children obtain the necessary nutrition.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families?oc_lang=zh-TW,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Maternal, Child, & Adolescent Health & CA Home Visiting Programs",Tier 2 — State-wide,Public health home visiting program designed to help new mothers adjust to the arrival of their newborns.,"First-time, low-income pregnant women",Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families?oc_lang=zh-TW,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Programa para Mujeres, Bebés y Niños (WIC, por sus siglas en inglés)",Tier 1 — Universal,"El Programa para Mujeres, Bebés y Niños (WIC) ofrece apoyo nutricional y educativo a las mujeres embarazadas y a sus hijos.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Community-Breastfeeding-Coalition of El Dorado County?oc_lang=es,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"The WIC Program provides nutritional support and education to women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Community-Breastfeeding-Coalition of El Dorado County,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,Alliance for Innovation on Maternal Health,Tier 3 — Selective,AIM focuses on improving maternal health safety and quality in birthing hospitals.,Birthing hospitals and obstetric providers; indirectly serves all pregnant women,Not specified,Not specified,Not specified,Unknown,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Community-Breastfeeding-Coalition of El Dorado County,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,婦女、嬰兒和兒童營養補充計劃 (WIC),Tier 1 — Universal,WIC是一項營養計劃，旨在幫助孕婦、新手媽媽、嬰兒和幼兒健康飲食、保持活力。,低收入孕婦、新手媽媽、嬰兒和幼兒,懷孕，或正在給1歲以下的嬰兒哺乳，或過去六個月內生了孩子，或最近經歷過流產或終止妊娠，或有5歲以下的孩子，並且領取Medi-Cal、CalFresh或CalWORKS福利，或家庭收入符合WIC收入指引。,可以直接前來，或當天預約。,無需填寫申請表,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Women-Infants-and-Children-WIC-Program?oc_lang=zh-TW,2026-04-20,Swindar,
California,El Dorado,https://www.edcgov.us/,El Dorado County Public Health,edcquestions@edcgov.us,(530) 642-4817,"Women, Infants and Children (WIC) Program",Tier 1 — Universal,"The Women, Infants and Children (WIC) Program provides nutrition education and supplemental food to low-income pregnant, postpartum, and breastfeeding women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.eldoradocounty.ca.gov/Health-Well-Being/Public-Health/Pregnant-Women-Children-Teens-and-Families/Childhood-Lead-Poisoning-Prevention-Program-CLPPP,2026-04-20,Swindar,
