State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.inyocounty.us/services/treasurer-tax-collector/mining-claimsinformation,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,Alliance for Innovation on Maternal Health,Tier 3 — Selective,Alliance for Innovation on Maternal Health focuses on improving maternal safety.,Birthing hospitals and obstetric providers; indirectly serves all pregnant women.,Not specified,Not specified,Not specified,Unknown,https://www.inyocounty.us/services/treasurer-tax-collector/mining-claimsinformation,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.inyocounty.us/risk/claims-against-county,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,Alliance for Innovation on Maternal Health,Tier 3 — Selective,Alliance for Innovation on Maternal Health focuses on maternal safety and quality improvement.,Birthing hospitals and obstetric providers; indirectly serves all pregnant women.,Not specified,Not specified,Not specified,Unknown,https://www.inyocounty.us/risk/claims-against-county,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,WIC provides nutrition assistance and education for families.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Visit WIChealth.org to create an account or attend an appointment.,Family ID provided by Inyo County WIC,Yes,https://www.inyocounty.us/wic/welcome-wic,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"The WIC Program provides food, nutrition counseling, and access to health services to low-income women, infants, and children.","Low-income women, infants, and children up to age 5 who are at nutrition risk.",Not specified,Not specified,Not specified,Yes,https://www.inyocounty.us/wic,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,The California WIC App is an easy way to check your food benefits and shop for your WIC approved foods.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,"Once you get your WIC Card from your WIC office, download the California WIC App.",WIC Card,Yes,https://www.inyocounty.us/wic-app,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.inyocounty.us/services/treasurer-tax-collector/mining-claimsinformation,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,Alliance for Innovation on Maternal Health,Tier 3 — Selective,Alliance for Innovation on Maternal Health focuses on maternal safety and quality improvement.,Birthing hospitals and obstetric providers; indirectly serves all pregnant women.,Not specified,Not specified,Not specified,Unknown,https://www.inyocounty.us/services/treasurer-tax-collector/mining-claimsinformation,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"WIC serves low-to-moderate income families including pregnant women, breastfeeding mothers, and children up to age five.","Low-income pregnant, postpartum, and breastfeeding women; infants and children up to age five.",Participants must meet WIC income guidelines.,"To see if you are eligible for the WIC program, call us at (760) 872-1885.",Not specified,Yes,https://www.inyocounty.us/services/health-human-services/public-health-and-prevention-division/wic/do-i-qualify,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,Medi-Cal,Tier 1 — Universal,Medi-Cal provides health coverage for pregnant individuals meeting income thresholds.,Pregnant individuals meeting income thresholds; varies by state expansion status.,"Automatically eligible if receiving TANF, CalFresh, CalWORKs, or FDPIR.",Not specified,Not specified,Yes,https://www.inyocounty.us/services/health-human-services/public-health-and-prevention-division/wic/do-i-qualify,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.inyocounty.us/behavioral-health/quality-improvement,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,Title X Family Planning Program,Tier 2 — State-wide,Provides family planning and reproductive health services.,Low-income individuals seeking family planning and reproductive health services.,Not specified,Not specified,Not specified,Yes,https://www.inyocounty.us/behavioral-health/quality-improvement,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,Parents as Teachers,Tier 3 — Selective,Supports expectant parents and families with children from birth through age 3.,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,https://www.inyocounty.us/behavioral-health/quality-improvement,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,Alliance for Innovation on Maternal Health,Tier 3 — Selective,Focuses on maternal safety and quality improvement in obstetric care.,Birthing hospitals and obstetric providers.,Not specified,Not specified,Not specified,Unknown,https://www.inyocounty.us/behavioral-health/quality-improvement,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,"Special Supplemental Nutrition Program for Women, Infants, and Children",Tier 1 — Universal,WIC provides nutrition assistance and education to eligible families.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Visit WIChealth.org to create an account or attend an appointment,Family ID provided by Inyo County WIC,Yes,https://www.inyocounty.us/wic/welcome-wic,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"The WIC Program provides food, nutrition counseling, and access to health services to low-income women, infants, and children.","Low-income women, infants, and children up to age 5 who are at nutrition risk.",Not specified,Not specified,Not specified,Yes,https://www.inyocounty.us/wic,2026-04-20,Swindar,
California,Inyo,https://www.inyocounty.us/,Inyo County Health and Human Services,klent@inyocounty.us,760.872.2908,WIC App,Tier 1 — Universal,The California WIC App is an easy way to check your food benefits and shop for your WIC approved foods.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,"Once you get your WIC Card from your WIC office, download the California WIC App.",WIC Card,Yes,https://www.inyocounty.us/wic-app,2026-04-20,Swindar,
