State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,WIC,Tier 1 — Universal,"The WC program assists pregnant women, new parents, and infants or children under the age of five with nutrition education, vouchers for healthy supplemental foods, finding healthcare and accessing other community and social services.","Low-income pregnant women, new parents, and infants or children under the age of five",Not specified,Not specified,Not specified,Yes,https://hca.venturacounty.gov/social-services/wic/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,"WIC: Women, Infants & Children",Tier 1 — Universal,"WIC is a health and nutrition program for growing families that provides nutrition education, breastfeeding support, vouchers for healthy foods, and referrals to healthcare and other community services.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",To find out if you are eligible for WIC services use the online eligibility assessment.,"To enroll or change an appointment, call or email.",Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Nurse-Family Partnership,Tier 3 — Selective,"Nurse-Family Partnership (NFP) is a free program that supports first-time moms build healthy futures for themselves, their babies, and their families.","First-time moms (28 weeks gestation or less) facing social, financial, or environmental challenges.","Ventura County resident; facing social, financial, or environmental challenges that may affect health or well-being.",Anyone can refer to NFP; pregnant individuals can refer themselves or be referred by a healthcare provider or community agency.,Not specified,No,https://hca.venturacounty.gov/public-health/nfp/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,"WIC- Women, Infants, and Children",Tier 1 — Universal,"WIC provides nutritional support for low-income pregnant, postpartum, and breastfeeding women, as well as infants and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://hca.venturacounty.gov/public-health/nfp/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Parents as Teachers,Tier 3 — Selective,Parents as Teachers provides support and education for expectant parents and families with children from birth through age 3.,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,https://hca.venturacounty.gov/public-health/nfp/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Parents as Teachers,Selective,"Parents as Teachers promotes the optimal early development, learning and health of children by supporting and engaging their parents and caregivers.",Expectant parents and families with children from birth through age 3 (or 5 in some cases),A member of CalWorks; A parent or caretaker relative of a child less than 24 months of age at the time of enrollment; Pregnant,Not specified,Not specified,Unknown,https://hca.venturacounty.gov/public-health/pat/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Nurse-Family Partnership,Selective,"Nurse-Family Partnership provides support through registered nurse home visits for first-time, low-income pregnant women.","First-time, low-income pregnant women enrolled by 28 weeks gestation",Not specified,Not specified,Not specified,Unknown,https://hca.venturacounty.gov/public-health/pat/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,"WIC- Women, Infants, and Children",Universal,"WIC provides nutritional support for low-income pregnant, postpartum, and breastfeeding women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://hca.venturacounty.gov/public-health/pat/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,WIC,Tier 1 — Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/provider-resources/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Parents as Teachers,Tier 3 — Selective,Parents as Teachers program provides home visits to support expectant parents and families.,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,https://hca.venturacounty.gov/public-health/wic/provider-resources/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Federally Qualified Health Centers - Prenatal/Maternal Care,Tier 1 — Universal,Provides prenatal and maternal care services through community health centers.,"Uninsured, underinsured, and low-income patients.",Not specified,Not specified,Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/provider-resources/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Alliance for Innovation on Maternal Health,Tier 3 — Selective,AIM focuses on improving maternal health safety in birthing hospitals.,Birthing hospitals and obstetric providers.,Not specified,Not specified,Not specified,Unknown,https://hca.venturacounty.gov/public-health/wic/provider-resources/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,"Special Supplemental Nutrition Program for Women, Infants, and Children",Tier 1 — Universal,"WIC provides federally-funded temporary assistance for Women who are pregnant, breastfeeding, or have recently had a baby and Infants and Children under five years of age.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Gross income of no more than 185 percent of the federal poverty level and be at nutritional risk.,Not specified,Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/about-us/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,WIC,Tier 1 — Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/provider-resources/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,WIC Breastfeeding Services,UNMATCHED,Support services and resources for breastfeeding mothers.,Breastfeeding mothers and their infants.,Not specified,Not specified,Not specified,Unknown,https://hca.venturacounty.gov/public-health/wic/provider-resources/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,"WIC: Women, Infants & Children",Tier 1 — Universal,"WIC is a health and nutrition program for growing families that provides nutrition education, breastfeeding support, vouchers for healthy foods, and referrals to healthcare and other community services.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",To find out if you are eligible for WIC services use the online eligibility assessment.,WIC appointments can be completed by phone or in-person at WIC sites.,Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,WIC,Tier 1 — Universal,"WIC provides federally-funded temporary assistance for Women who are pregnant, breastfeeding, or have recently had a baby and Infants and Children under five years of age.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Gross income of no more than 185 percent of the federal poverty level and at nutritional risk.,Not specified,Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/about-us/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,WIC,Tier 1 — Universal,The WIC Program is committed to helping women understand the benefits to both mother and infant of breastfeeding their baby.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/additional-resources/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Health Care for All,Tier 1 — Universal,Health Care for All helps Ventura County families access health care services by helping them apply for health coverage.,Families in Ventura County,Income eligibility requirements apply,Contact Ventura County Public Health at provided phone numbers,Not specified,Yes,https://hca.venturacounty.gov/public-health/health-care-for-all/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Medi-Cal Expansion Programs,Tier 1 — Universal,Medi-Cal Expansion Programs provide health coverage to youth and young adults regardless of legal/immigration status.,Youth (0-26) and adults (50+) in Ventura County,Income eligibility requirements apply,Contact Ventura County Public Health at provided phone numbers,Not specified,Yes,https://hca.venturacounty.gov/public-health/health-care-for-all/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Federally Qualified Health Centers,Tier 1 — Universal,FQHCs are considered 'safety net' providers and their main purpose is to enhance the provision of primary care services in underserved urban and rural communities.,"Uninsured, underinsured, and low-income patients regardless of ability to pay",Not specified,Not specified,Not specified,Yes,https://hca.venturacounty.gov/ambulatory-care/about-ambulatory-care/community-health-center-board/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Alliance for Innovation on Maternal Health,Tier 3 — Selective,AIM focuses on improving maternal safety and quality of care in birthing hospitals and obstetric providers.,Birthing hospitals and obstetric providers; indirectly serves all pregnant women,Not specified,Not specified,Not specified,Unknown,https://hca.venturacounty.gov/ambulatory-care/about-ambulatory-care/community-health-center-board/,2026-04-20,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Health Care Agency,MCAHCPSPGeneralInquiry@cdph.ca.gov,(877) 621-8014,Parents as Teachers,Tier 3 — Selective,Parents as Teachers provides support and education to expectant parents and families with young children.,Expectant parents and families with children from birth through age 3 (or 5 in some cases),Not specified,Not specified,Not specified,Unknown,https://hca.venturacounty.gov/ambulatory-care/about-ambulatory-care/community-health-center-board/,2026-04-20,Swindar,
