State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Teenage Pregnancy and Parenting Program (TAPP),Maternal Health,"The Teenage Pregnancy and Parenting program (TAPP) provides comprehensive case management for expectant and parenting teens, focusing on their unique needs.",Young parents under the age of 19 with children aged 8 and under.,Not specified,"Complete the Client Referral Form and submit it via email, fax, or in-person.",Not specified,Unknown,https://www.sf.gov/teenage-pregnancy-and-parenting-program/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Parents as Teachers,Selective,A program that serves expectant parents and families with children from birth through age 3.,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/es/resource--2023--maternal-child-and-adolescent-health-data-and-reports/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants, & Children (WIC) Supplemental Nutrition Program",Tier 1 — Universal,"Nagsisilbi ang WIC sa mga sanggol at bata hanggang 5 taong gulang, mga buntis, at mga bagong ina. Tinutulungan ng WIC ang mga pamilya sa pamamagitan ng pagbibigay ng edukasyon sa nutrisyon, WIC card para makabili ng masustansyang pagkain sa grocery store, suporta sa pagpapasuso at mga referral sa pangangalagang pangkalusugan at iba pang serbisyo sa komunidad.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.sf.gov/fil/departments--department-public-health--maternal-child-and-adolescent-health,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,San Francisco Black Infant Health Program,Tier 3 — Selective,Ang aming layunin ay mapabuti ang kalusugan ng itim na sanggol at ina. Binibigyan namin ng kapangyarihan ang mga buntis na Black o African American na gumawa ng malusog na mga pagpipilian para sa isang mas maliwanag na hinaharap.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/fil/departments--department-public-health--maternal-child-and-adolescent-health,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Home Visiting Doula Support,Selective,"A Perinatal Support Doula enhances the existing Maternal, Child, and Adolescent Health Public Health Nursing Home Visiting Program through advocacy and support for Black birthing people.",Black birthing people in San Francisco,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/perinatal-equity-initiative,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Hospital Obstetric Racism Intervention,Selective,Conducts a racial equity assessment and develops a hospital quality improvement plan to improve health outcomes for Black birthing people.,Black birthing people in select San Francisco hospitals,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/perinatal-equity-initiative,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Bay Area Public Awareness Campaign,Selective,Raises awareness of racist experiences faced by Black birthing people and promotes empowerment and action to improve maternal and infant health.,Black birthing people in the Bay Area,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/perinatal-equity-initiative,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Family Planning Program,Tier 2 — State-wide,Family planning services empower people to choose if and when they have children.,Individuals seeking family planning and reproductive health services,Not specified,Not specified,Not specified,Yes,https://www.sf.gov/information--family-planning-services/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Nurse home visiting program,Tier 3 — Selective,A public health nurse can visit you at home to discuss your questions and help guide you to a healthy pregnancy and parenting.,Pregnant women and women who had a baby living in San Francisco.,Meet income requirements; available regardless of immigration status.,"Call the Maternal, Child and Adolescent Health division to sign up.",Not specified,Yes,https://www.sf.gov/nurse-home-visiting-program/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Chương trình dinh dưỡng bổ sung WIC,Tier 1 — Universal,"WIC provides access to healthy food, nutrition education, breastfeeding support, and more.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.sf.gov/vi-vn/departments--department-public-health--maternal-child-and-adolescent-health,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Nutrition Counseling,UNMATCHED,Nutrition counseling services provided by registered dietitian nutritionists.,Individuals with chronic disease management needs.,Requires referral from primary care doctor.,Requires appointment and referral.,Referral from primary care doctor.,Unknown,https://www.sf.gov/fil/get-nutrition-counseling-sfhn-primary-care-health-centers/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,San Francisco Black Infant Health Program,Tier 3 — Selective,Our goal at SF Black Infant Health is to improve Black infant and maternal health. We empower Black or African American pregnant people to make healthy choices for a brighter future.,Black or African American pregnant people,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/departments/san-francisco-black-infant-health-program,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,San Francisco Black Infant Health Program,Tier 3 — Selective,Our goal at SF Black Infant Health is to improve Black infant and maternal health. We empower Black or African American pregnant people to make healthy choices for a brighter future.,Black or African American pregnant people,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/departments/san-francisco-black-infant-health-program,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants, & Children (WIC) Supplemental Nutrition Program",Tier 1 — Universal,"WIC serves babies and children up to age 5, pregnant people, and new mothers. WIC helps families by providing nutrition education, WIC card to purchase healthy foods at the grocery store, breastfeeding support and referrals to healthcare and other community services.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Apply now,Not specified,Yes,https://www.sf.gov/departments/department-public-health/maternal-child-and-adolescent-health#main-content,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,San Francisco Black Infant Health Program,Tier 3 — Selective,Our goal is to improve black infant and maternal health. We empower Black or African American pregnant people to make healthy choices for a brighter future.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/departments/department-public-health/maternal-child-and-adolescent-health#main-content,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Teenage Pregnancy and Parenting Program (TAPP),Maternal Health,"The Teenage Pregnancy and Parenting program (TAPP) provides comprehensive case management for expectant and parenting teens, focusing on their unique needs.",Young parents under the age of 19 with children aged 8 and under.,Not specified,"Complete the Client Referral Form and submit it via email, fax, or in-person.",TAPP & YFRC Referral Form,Unknown,https://www.sf.gov/teenage-pregnancy-and-parenting-program/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Teenage Pregnancy and Parenting Program (TAPP),Maternal Health,"The Teenage Pregnancy and Parenting program (TAPP) provides comprehensive case management for expectant and parenting teens, focusing on their growth and success.",Young parents under the age of 19 with children aged 8 and under.,Not specified,"Complete the Client Referral Form and submit it via email, fax, or in-person.",Not specified,Unknown,https://www.sf.gov/teenage-pregnancy-and-parenting-program/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants, & Children (WIC) Supplemental Nutrition Program",Tier 1 — Universal,"The Women, Infants and Children (WIC) supplemental nutrition program helps individuals who are pregnant or postpartum, infants and children up to age 5 eat well, be active, and stay healthy.","Low-income pregnant, postpartum, and breastfeeding women; infants and children up to age 5.",Not specified,Contact Us to Enroll!,Not specified,Yes,https://www.sf.gov/wic-supplemental-nutrition-program/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants, & Children (WIC) Supplemental Nutrition Program",Tier 1 — Universal,"The Women, Infants and Children (WIC) supplemental nutrition program helps individuals who are pregnant or postpartum, infants and children up to age 5 eat well, be active, and stay healthy.","Low-income pregnant, postpartum, and breastfeeding women; infants and children up to age 5",Not specified,Contact Us to Enroll!,Not specified,Yes,https://www.sf.gov/wic-supplemental-nutrition-program/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants, & Children (WIC) Supplemental Nutrition Program",Tier 1 — Universal,The WIC program provides supplemental nutrition assistance for pregnant people and families with children.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.sf.gov/calworks-through-public-health-nurse-0/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,San Francisco Black Infant Health Program,Tier 3 — Selective,This program provides services for Black or African American pregnant people.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/calworks-through-public-health-nurse-0/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Maternal, Child, and Adolescent Health",Maternal Health,We provide services to pregnant people and families with children and we collaborate with health professionals to improve care.,Pregnant individuals and families with children,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/child-care-health-program-cchp/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Home Visiting Doula Support,Selective,"A Perinatal Support Doula enhances the existing Maternal, Child, and Adolescent Health Public Health Nursing Home Visiting Program through advocacy and support for Black birthing people.",Black birthing people in San Francisco,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/perinatal-equity-initiative,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Hospital Obstetric Racism Intervention,Selective,Conducts a racial equity assessment and develops a hospital quality improvement plan to improve health outcomes for Black birthing people.,Black birthing people in select San Francisco hospitals,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/perinatal-equity-initiative,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Bay Area Public Awareness Campaign,Selective,Raises awareness of racist experiences Black birthing people face and promotes strategies for policy change and community support.,Black birthing people in the Bay Area,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/perinatal-equity-initiative,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Family Planning Program,Tier 2 — State-wide,"The family planning program at DPH supports clinics in the SF Health Network, providing support and technical help to clinic sites.",Individuals seeking family planning services.,Not specified,Not specified,Not specified,Yes,https://www.sf.gov/information--family-planning-program/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Family Planning Program,Tier 2 — State-wide,Family planning services empower people to choose if and when they have children.,Individuals seeking family planning and reproductive health services,Not specified,Not specified,Not specified,Yes,https://www.sf.gov/information--family-planning-services/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
